,ln+_line_number_(readonly)+,rn+_relative_number_(readonly)+,xb+_begin_of_sample,yb+_begin_of_sample,zb+_begin_of_sample,xe+_end_of_sample,ye+_end_of_sample,ze+_end_of_sample,bhid,from,to,x,y,z,al2o3_gl,cao_gl,fe_gl,mgo_gl,mn_gl,p_gl,sio2_gl,tio2_gl,ppc_gl,re_gt63c,ibs,hba,ibg,ibr,ibm,hcp,ics,icr,icg,icm,icc,cp,sn,eng,lito,soma,lito_eval,evaluation
5868,744,5,615013.69,7737114.52,1287.12,615014.28,7737107.9,1276.24,NAMEN-FSD-08-009    ,62.075,74.817,615013.99,7737111.21,1281.68,0.196,0.009,29.92,0.009,0.005,0.012,56.608,0.01,0.04,28.148,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5869,744,6,615014.28,7737107.9,1276.24,615014.9,7737101.11,1265.48,NAMEN-FSD-08-009    ,74.817,87.558,615014.59,7737104.51,1270.86,0.255,0.015,29.845,0.005,0.063,0.008,56.74,0.01,0.04,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5870,744,7,615014.9,7737101.11,1265.48,615015.47,7737094.22,1254.78,NAMEN-FSD-08-009    ,87.558,100.3,615015.18,7737097.66,1260.13,0.278,0.006,38.402,0.005,0.041,0.01,44.5,0.01,0.047,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5871,745,1,614697.93,7736813.75,1394.31,614696.72,7736820.23,1382.82,NAMEN-FSD-08-010    ,0.0,13.25,614697.32,7736816.99,1388.57,0.457,0.005,45.057,0.005,0.106,0.048,33.63,0.02,1.154,16.592,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5872,745,2,614696.72,7736820.23,1382.82,614695.36,7736826.81,1371.4,NAMEN-FSD-08-010    ,13.25,26.5,614696.04,7736823.52,1377.11,0.568,0.005,44.82,0.005,0.047,0.042,33.949,0.009,1.115,35.525,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5873,745,3,614695.36,7736826.81,1371.4,614693.76,7736834.03,1359.51,NAMEN-FSD-08-010    ,26.5,40.5,614694.56,7736830.42,1365.46,0.8,0.005,39.831,0.005,0.049,0.044,41.427,0.013,1.189,56.154,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
5874,745,4,614693.76,7736834.03,1359.51,614692.09,7736841.35,1347.7,NAMEN-FSD-08-010    ,40.5,54.5,614692.92,7736837.69,1353.6,0.501,0.005,37.939,0.005,0.059,0.041,44.36,0.014,1.156,69.927,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
5875,745,5,614692.09,7736841.35,1347.7,614690.33,7736848.73,1335.93,NAMEN-FSD-08-010    ,54.5,68.5,614691.21,7736845.04,1341.82,0.283,0.005,38.074,0.005,0.097,0.032,44.234,0.006,0.99,74.076,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
5876,745,6,614690.33,7736848.73,1335.93,614688.5,7736856.19,1324.23,NAMEN-FSD-08-010    ,68.5,82.5,614689.42,7736852.46,1330.08,0.271,0.005,36.823,0.005,0.217,0.028,45.759,0.011,1.021,75.834,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
5877,745,7,614688.5,7736856.19,1324.23,614686.62,7736863.72,1312.57,NAMEN-FSD-08-010    ,82.5,96.5,614687.56,7736859.95,1318.4,0.423,0.005,38.89,0.005,0.143,0.037,42.384,0.009,1.123,65.83,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
5878,746,1,614682.12,7736900.34,1393.24,614681.68,7736906.11,1383.12,NAMEN-FSD-08-011    ,0.0,11.65,614681.9,7736903.23,1388.18,1.441,0.005,49.385,0.02,0.056,0.036,26.004,0.02,2.092,18.115,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5879,746,2,614681.68,7736906.11,1383.12,614681.25,7736912.14,1373.17,NAMEN-FSD-08-011    ,11.65,23.3,614681.46,7736909.12,1378.15,0.874,0.005,49.574,0.029,0.099,0.034,26.715,0.015,1.735,21.443,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5880,746,3,614681.25,7736912.14,1373.17,614680.79,7736918.35,1363.32,NAMEN-FSD-08-011    ,23.3,34.95,614681.02,7736915.25,1368.25,1.062,0.005,49.406,0.032,0.133,0.052,26.203,0.01,1.776,14.674,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5881,746,4,614680.79,7736918.35,1363.32,614680.33,7736923.77,1354.93,NAMEN-FSD-08-011    ,34.95,44.95,614680.55,7736921.07,1359.13,0.4,0.005,43.92,0.005,0.23,0.22,35.55,0.01,1.39,48.76,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
5882,746,5,614680.33,7736923.77,1354.93,614679.81,7736929.15,1346.52,NAMEN-FSD-08-011    ,44.95,54.95,614680.07,7736926.46,1350.72,0.49,0.005,43.85,0.005,0.26,0.029,35.64,0.005,1.23,33.64,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5883,746,6,614679.81,7736929.15,1346.52,614679.07,7736936.64,1334.98,NAMEN-FSD-08-011    ,54.95,68.725,614679.43,7736932.89,1340.74,0.231,0.005,38.766,0.005,0.082,0.034,43.411,0.005,1.112,70.983,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
5884,746,7,614679.07,7736936.64,1334.98,614678.34,7736944.18,1323.47,NAMEN-FSD-08-011    ,68.725,82.5,614678.7,7736940.41,1329.23,0.249,0.005,36.832,0.005,0.115,0.045,45.515,0.008,1.283,77.853,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
5885,746,8,614678.34,7736944.18,1323.47,614677.61,7736951.75,1311.99,NAMEN-FSD-08-011    ,82.5,96.275,614677.97,7736947.96,1317.73,0.147,0.005,37.638,0.005,0.267,0.033,45.069,0.006,1.007,82.884,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
5886,746,9,614677.61,7736951.75,1311.99,614676.9,7736959.38,1300.54,NAMEN-FSD-08-011    ,96.275,110.05,614677.26,7736955.57,1306.27,0.151,0.005,36.396,0.005,0.134,0.027,46.317,0.007,0.896,72.203,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
5887,747,1,614596.02,7736684.62,1420.24,614593.73,7736690.96,1408.73,NAMEN-FSD-08-012    ,0.0,13.333,614594.87,7736687.79,1414.48,0.445,0.005,43.38,0.005,0.04,0.03,36.975,0.02,0.463,25.318,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5888,747,2,614593.73,7736690.96,1408.73,614591.32,7736697.44,1397.33,NAMEN-FSD-08-012    ,13.333,26.667,614592.52,7736694.2,1403.03,0.495,0.005,45.335,0.013,0.045,0.027,34.54,0.015,0.475,35.215,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5889,747,3,614591.32,7736697.44,1397.33,614588.78,7736704.02,1386.01,NAMEN-FSD-08-012    ,26.667,40.0,614590.05,7736700.73,1391.67,0.553,0.005,45.228,0.009,0.065,0.03,33.485,0.006,1.523,37.095,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5890,747,4,614588.78,7736704.02,1386.01,614586.04,7736710.76,1374.84,NAMEN-FSD-08-012    ,40.0,53.333,614587.41,7736707.39,1380.43,0.785,0.005,44.22,0.009,0.043,0.028,34.75,0.01,1.173,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5891,747,5,614586.04,7736710.76,1374.84,614583.11,7736717.69,1363.83,NAMEN-FSD-08-012    ,53.333,66.667,614584.58,7736714.22,1369.34,0.995,0.005,43.38,0.005,0.06,0.028,35.74,0.01,1.485,33.875,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5892,747,6,614583.11,7736717.69,1363.83,614579.99,7736724.89,1353.06,NAMEN-FSD-08-012    ,66.667,80.0,614581.55,7736721.29,1358.44,0.44,0.005,42.833,0.005,0.048,0.032,37.458,0.01,1.182,38.275,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5893,747,7,614579.99,7736724.89,1353.06,614576.66,7736732.3,1342.48,NAMEN-FSD-08-012    ,80.0,93.333,614578.32,7736728.6,1347.77,0.333,0.02,43.105,0.006,0.055,0.031,36.808,0.005,1.18,39.667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5894,747,8,614576.66,7736732.3,1342.48,614573.02,7736739.78,1332.06,NAMEN-FSD-08-012    ,93.333,106.667,614574.84,7736736.04,1337.27,0.81,0.012,41.53,0.007,0.1,0.035,38.29,0.013,1.32,23.42,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5895,747,9,614573.02,7736739.78,1332.06,614569.03,7736747.32,1321.81,NAMEN-FSD-08-012    ,106.667,120.0,614571.03,7736743.55,1326.94,1.07,0.009,41.148,0.009,0.1,0.028,39.008,0.02,1.205,23.155,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5896,748,1,614605.35,7736750.4,1409.54,614604.73,7736757.08,1397.96,NAMEN-FSD-08-013    ,0.0,13.388,614605.04,7736753.74,1403.75,0.85,0.029,46.274,0.013,0.091,0.034,32.652,0.021,0.69,20.563,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5897,748,2,614604.73,7736757.08,1397.96,614604.03,7736763.98,1386.5,NAMEN-FSD-08-013    ,13.388,26.775,614604.38,7736760.53,1392.23,0.904,0.027,48.595,0.02,0.082,0.034,28.428,0.023,1.628,24.84,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5898,748,3,614604.03,7736763.98,1386.5,614603.24,7736770.96,1375.11,NAMEN-FSD-08-013    ,26.775,40.162,614603.64,7736767.47,1380.8,0.884,0.04,44.727,0.009,0.057,0.032,33.861,0.013,1.325,14.638,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5899,748,4,614603.24,7736770.96,1375.11,614602.33,7736778.14,1363.85,NAMEN-FSD-08-013    ,40.162,53.55,614602.79,7736774.55,1369.48,2.103,0.036,45.789,0.024,0.078,0.036,30.079,0.022,1.865,14.284,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5900,748,5,614602.33,7736778.14,1363.85,614601.35,7736785.55,1352.74,NAMEN-FSD-08-013    ,53.55,66.937,614601.84,7736781.85,1358.29,0.669,0.023,48.825,0.023,0.074,0.028,27.843,0.017,1.247,24.637,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5901,748,6,614601.35,7736785.55,1352.74,614600.33,7736793.21,1341.81,NAMEN-FSD-08-013    ,66.937,80.325,614600.84,7736789.38,1347.27,0.913,0.04,45.249,0.011,0.057,0.048,32.977,0.013,1.164,23.269,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5902,748,7,614600.33,7736793.21,1341.81,614599.25,7736801.05,1331.01,NAMEN-FSD-08-013    ,80.325,93.712,614599.79,7736797.13,1336.41,0.763,0.028,42.981,0.008,0.055,0.051,36.179,0.015,1.287,15.128,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5903,748,8,614599.25,7736801.05,1331.01,614598.03,7736808.74,1320.12,NAMEN-FSD-08-013    ,93.712,107.1,614598.64,7736804.9,1325.57,1.42,0.034,41.622,0.014,0.103,0.04,37.561,0.01,1.329,29.161,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5904,749,1,614514.95,7736645.19,1432.07,614513.72,7736651.36,1421.79,NAMEN-FSD-08-014    ,8.25,20.3,614514.34,7736648.27,1426.93,0.638,0.034,44.343,0.005,0.033,0.022,33.554,0.005,2.291,65.201,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
5905,749,2,614513.72,7736651.36,1421.79,614512.38,7736657.69,1411.63,NAMEN-FSD-08-014    ,20.3,32.35,614513.05,7736654.53,1416.71,0.371,0.026,43.011,0.005,0.062,0.021,35.866,0.005,2.268,70.11,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
5906,749,3,614512.38,7736657.69,1411.63,614510.55,7736665.93,1399.22,NAMEN-FSD-08-014    ,32.35,47.35,614511.47,7736661.81,1405.42,1.295,0.014,43.536,0.005,0.07,0.044,35.469,0.008,1.149,32.879,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5907,749,4,614510.55,7736665.93,1399.22,614508.58,7736674.43,1387.02,NAMEN-FSD-08-014    ,47.35,62.35,614509.56,7736670.18,1393.12,1.087,0.023,40.98,0.005,0.063,0.035,38.773,0.005,1.65,37.397,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5908,749,6,614507.77,7736677.89,1382.19,614506.36,7736683.89,1374.0,NAMEN-FSD-08-014    ,68.35,78.6,614507.06,7736680.89,1378.09,1.013,0.03,39.896,0.005,0.06,0.039,41.835,0.01,0.935,39.38,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5909,749,7,614506.36,7736683.89,1374.0,614504.86,7736690.02,1365.92,NAMEN-FSD-08-014    ,78.6,88.85,614505.61,7736686.95,1369.96,0.74,0.03,40.13,0.005,0.06,0.03,41.22,0.005,1.14,36.59,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5910,749,8,614504.86,7736690.02,1365.92,614501.95,7736701.47,1351.29,NAMEN-FSD-08-014    ,88.85,107.65,614503.4,7736695.75,1358.61,0.284,0.005,37.863,0.005,0.036,0.043,43.752,0.005,1.8,70.117,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
5911,749,9,614501.95,7736701.47,1351.29,614499.75,7736709.18,1341.77,NAMEN-FSD-08-014    ,107.65,120.1,614500.85,7736705.32,1346.53,1.305,0.005,41.194,0.082,0.041,0.053,37.819,0.005,1.98,11.477,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5912,750,1,614896.24,7736918.34,1355.84,614892.55,7736923.46,1345.04,NAMEN-FSD-08-015    ,14.55,27.05,614894.4,7736920.9,1350.44,1.07,0.02,43.972,0.042,0.158,0.035,34.42,0.02,1.356,15.024,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5913,750,2,614892.55,7736923.46,1345.04,614888.79,7736928.62,1334.3,NAMEN-FSD-08-015    ,27.05,39.55,614890.67,7736926.04,1339.67,0.646,0.038,43.736,0.01,0.03,0.023,35.8,0.012,0.964,23.516,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5914,750,4,614886.25,7736932.1,1327.03,614882.71,7736936.97,1316.99,NAMEN-FSD-08-015    ,48.0,59.71,614884.48,7736934.53,1322.01,0.53,0.007,42.312,0.005,0.04,0.031,38.287,0.01,1.09,28.13,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5915,750,5,614882.71,7736936.97,1316.99,614879.1,7736941.89,1306.99,NAMEN-FSD-08-015    ,59.71,71.42,614880.91,7736939.43,1311.99,0.746,0.02,47.877,0.005,0.049,0.03,29.177,0.01,1.573,,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5916,750,6,614879.1,7736941.89,1306.99,614875.34,7736946.82,1297.06,NAMEN-FSD-08-015    ,71.42,83.13,614877.22,7736944.36,1302.03,0.787,0.013,47.481,0.005,0.101,0.03,29.645,0.01,1.719,10.712,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5917,750,7,614875.34,7736946.82,1297.06,614871.51,7736951.67,1287.11,NAMEN-FSD-08-015    ,83.13,94.84,614873.43,7736949.24,1292.08,0.779,0.008,45.191,0.005,0.076,0.036,32.91,0.01,1.441,12.308,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5918,750,8,614871.51,7736951.67,1287.11,614867.68,7736956.39,1277.1,NAMEN-FSD-08-015    ,94.84,106.55,614869.59,7736954.03,1282.11,0.68,0.01,42.092,0.005,0.045,0.03,37.666,0.01,1.022,35.622,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5919,751,1,615014.34,7736850.7,1378.82,615009.37,7736856.48,1365.9,NAMEN-FSD-08-016    ,0.0,15.0,615011.86,7736853.59,1372.36,0.703,0.005,38.983,0.005,0.08,0.015,43.077,0.02,0.16,2.557,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5920,751,2,615009.37,7736856.48,1365.9,615003.89,7736862.46,1353.28,NAMEN-FSD-08-016    ,15.0,30.0,615006.63,7736859.47,1359.59,0.55,0.005,37.997,0.005,0.287,0.017,44.457,0.02,0.293,10.47,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5921,751,4,614996.64,7736870.23,1337.53,614992.76,7736874.35,1329.29,NAMEN-FSD-08-016    ,49.0,59.0,614994.7,7736872.29,1333.41,0.2,0.005,38.34,0.005,0.12,0.028,42.35,0.005,2.06,85.74,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
5922,751,5,614992.76,7736874.35,1329.29,614988.82,7736878.48,1321.08,NAMEN-FSD-08-016    ,59.0,69.0,614990.79,7736876.41,1325.18,0.19,0.005,38.25,0.005,0.1,0.028,43.12,0.005,1.39,75.96,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
5923,751,6,614988.82,7736878.48,1321.08,614984.8,7736882.65,1312.93,NAMEN-FSD-08-016    ,69.0,79.0,614986.81,7736880.57,1317.0,0.32,0.02,36.01,0.01,0.69,0.032,45.56,0.01,1.81,52.33,0,0,0,0,0,0,0,0,0,1,0,0,0,1,IM,1,IS,False
5924,751,8,614981.11,7736886.36,1305.79,614974.76,7736892.49,1294.22,NAMEN-FSD-08-016    ,87.85,102.4,614977.94,7736889.43,1300.01,0.331,0.005,33.854,0.007,0.83,0.023,48.71,0.007,1.493,35.912,0,0,0,0,1,0,0,0,0,0,0,0,0,1,IM,1,IS,False
5925,752,1,614793.66,7736757.13,1353.38,614789.16,7736763.5,1340.16,NAMEN-FSD-08-017    ,0.0,15.35,614791.41,7736760.32,1346.77,0.81,0.005,43.254,0.067,0.041,0.035,36.377,0.008,0.759,16.545,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5926,752,2,614789.16,7736763.5,1340.16,614784.57,7736769.84,1326.96,NAMEN-FSD-08-017    ,15.35,30.7,614786.86,7736766.67,1333.56,0.391,0.005,40.6,0.005,0.104,0.042,40.637,0.012,1.036,29.487,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5927,752,4,614780.13,7736775.98,1314.6,614775.74,7736781.83,1303.27,NAMEN-FSD-08-017    ,45.2,58.675,614777.93,7736778.9,1308.94,0.431,0.005,37.734,0.005,0.12,0.041,44.539,0.007,0.977,59.934,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
5928,752,5,614775.74,7736781.83,1303.27,614771.12,7736787.72,1292.07,NAMEN-FSD-08-017    ,58.675,72.15,614773.43,7736784.77,1297.67,0.279,0.005,38.199,0.005,0.15,0.031,44.273,0.009,0.898,67.374,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
5929,752,6,614771.12,7736787.72,1292.07,614766.19,7736794.0,1281.21,NAMEN-FSD-08-017    ,72.15,85.625,614768.65,7736790.86,1286.64,0.268,0.062,34.995,0.022,0.269,0.029,48.074,0.005,1.1,82.509,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
5930,752,7,614766.19,7736794.0,1281.21,614761.16,7736800.45,1270.51,NAMEN-FSD-08-017    ,85.625,99.1,614763.67,7736797.22,1275.86,0.317,0.085,35.894,0.029,0.262,0.028,46.991,0.005,1.107,83.837,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
5931,753,1,614827.58,7736898.34,1368.89,614821.56,7736902.54,1356.33,NAMEN-FSD-08-018    ,0.0,14.55,614824.57,7736900.44,1362.61,0.503,0.005,39.795,0.005,0.04,0.031,41.261,0.015,0.887,34.371,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5932,753,2,614821.56,7736902.54,1356.33,614816.46,7736906.01,1346.07,NAMEN-FSD-08-018    ,14.55,26.525,614819.01,7736904.28,1351.2,0.34,0.005,37.773,0.005,0.08,0.025,44.147,0.005,0.938,74.329,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
5933,753,3,614816.46,7736906.01,1346.07,614811.29,7736909.48,1335.83,NAMEN-FSD-08-018    ,26.525,38.5,614813.88,7736907.75,1340.95,0.284,0.005,36.524,0.005,0.11,0.027,45.898,0.005,1.233,80.574,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
5934,753,5,614804.98,7736913.56,1323.55,614799.06,7736917.28,1312.74,NAMEN-FSD-08-018    ,52.9,65.775,614802.02,7736915.42,1318.15,0.676,0.005,41.905,0.005,0.103,0.036,37.542,0.007,1.399,47.115,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
5935,753,6,614799.06,7736917.28,1312.74,614792.95,7736921.01,1302.04,NAMEN-FSD-08-018    ,65.775,78.65,614796.0,7736919.15,1307.39,0.492,0.005,43.564,0.005,0.08,0.032,35.761,0.005,1.137,58.316,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
5936,753,7,614792.95,7736921.01,1302.04,614786.57,7736924.72,1291.49,NAMEN-FSD-08-018    ,78.65,91.525,614789.76,7736922.87,1296.77,0.208,0.005,40.036,0.005,0.075,0.035,41.211,0.005,1.256,72.766,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
5937,753,8,614786.57,7736924.72,1291.49,614779.93,7736928.36,1281.08,NAMEN-FSD-08-018    ,91.525,104.4,614783.25,7736926.54,1286.28,0.213,0.005,37.786,0.005,0.14,0.036,43.987,0.005,0.863,69.171,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
5938,754,1,614488.85,7736877.83,1396.11,614483.62,7736882.45,1384.04,NAMEN-FSD-08-019    ,12.85,26.79,614486.24,7736880.14,1390.07,0.954,0.005,43.721,0.005,0.133,0.049,34.029,0.013,2.412,39.845,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5939,754,2,614483.62,7736882.45,1384.04,614478.21,7736887.21,1372.11,NAMEN-FSD-08-019    ,26.79,40.73,614480.92,7736884.83,1378.07,1.717,0.005,48.882,0.005,0.029,0.049,25.462,0.02,2.757,25.101,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IG,False
5940,754,3,614478.21,7736887.21,1372.11,614472.87,7736892.0,1360.16,NAMEN-FSD-08-019    ,40.73,54.67,614475.54,7736889.6,1366.13,2.603,0.005,45.639,0.009,0.007,0.062,28.308,0.007,3.265,39.124,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IG,False
5941,754,4,614472.87,7736892.0,1360.16,614467.52,7736896.86,1348.24,NAMEN-FSD-08-019    ,54.67,68.61,614470.19,7736894.43,1354.2,2.053,0.005,46.455,0.008,0.007,0.055,27.978,0.005,3.233,32.775,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IG,False
5942,754,5,614467.52,7736896.86,1348.24,614462.09,7736901.84,1336.4,NAMEN-FSD-08-019    ,68.61,82.55,614464.8,7736899.35,1342.32,0.862,0.005,49.588,0.005,0.01,0.051,25.669,0.005,2.808,31.605,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5943,754,6,614462.09,7736901.84,1336.4,614455.94,7736907.59,1323.18,NAMEN-FSD-08-019    ,82.55,98.225,614459.01,7736904.71,1329.79,0.387,0.005,41.299,0.005,0.005,0.032,38.285,0.005,2.03,67.884,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
5944,754,7,614455.94,7736907.59,1323.18,614449.73,7736913.46,1310.04,NAMEN-FSD-08-019    ,98.225,113.9,614452.83,7736910.53,1316.61,0.208,0.005,38.685,0.005,0.016,0.031,42.708,0.005,1.473,78.336,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
5945,755,1,614648.15,7736970.87,1378.51,614640.98,7736973.49,1365.59,NAMEN-FSD-08-020    ,0.0,15.0,614644.57,7736972.18,1372.05,0.477,0.005,43.563,0.005,0.15,0.04,35.87,0.01,1.34,36.88,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5946,755,2,614640.98,7736973.49,1365.59,614633.51,7736976.21,1352.88,NAMEN-FSD-08-020    ,15.0,30.0,614637.25,7736974.85,1359.24,0.343,0.005,44.13,0.005,0.203,0.046,35.29,0.01,1.027,40.367,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5947,755,3,614633.51,7736976.21,1352.88,614627.57,7736978.43,1343.13,NAMEN-FSD-08-020    ,30.0,41.633,614630.53,7736977.33,1348.01,0.254,0.005,40.038,0.005,0.073,0.042,40.96,0.01,1.104,65.752,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
5948,755,4,614627.57,7736978.43,1343.13,614621.49,7736980.7,1333.47,NAMEN-FSD-08-020    ,41.633,53.267,614624.53,7736979.57,1338.3,0.315,0.005,38.038,0.005,0.03,0.041,44.013,0.009,1.135,69.33,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
5949,755,5,614621.49,7736980.7,1333.47,614615.27,7736983.0,1323.91,NAMEN-FSD-08-020    ,53.267,64.9,614618.38,7736981.85,1328.69,0.311,0.005,37.969,0.005,0.137,0.032,44.457,0.008,1.082,66.053,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
5950,755,6,614615.27,7736983.0,1323.91,614607.32,7736985.96,1312.38,NAMEN-FSD-08-020    ,64.9,79.217,614611.3,7736984.47,1318.14,0.604,0.005,44.337,0.005,0.138,0.041,34.282,0.01,1.435,29.75,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5951,755,7,614607.32,7736985.96,1312.38,614599.12,7736989.1,1301.07,NAMEN-FSD-08-020    ,79.217,93.533,614603.22,7736987.53,1306.73,0.726,0.005,43.186,0.005,0.064,0.057,36.152,0.01,1.283,25.026,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5952,755,8,614599.12,7736989.1,1301.07,614590.77,7736992.4,1289.92,NAMEN-FSD-08-020    ,93.533,107.85,614594.94,7736990.75,1295.5,0.343,0.005,41.328,0.005,0.106,0.042,39.644,0.01,0.773,32.257,1,0,0,0,0,0,0,0,0,0,0,0,0,1,IS,1,IS,True
5953,756,1,614865.44,7737011.25,1353.25,614860.49,7737012.62,1344.67,NAMEN-FSD-08-021    ,8.15,18.15,614862.97,7737011.94,1348.96,0.65,0.005,36.92,0.005,1.49,0.065,42.97,0.02,1.24,11.73,0,0,0,0,1,0,0,0,0,0,0,0,0,1,IM,1,IM,True
5954,756,2,614860.49,7737012.62,1344.67,614855.36,7737013.98,1336.2,NAMEN-FSD-08-021    ,18.15,28.15,614857.92,7737013.31,1340.44,1.5,0.005,36.54,0.005,0.32,0.024,44.49,0.08,0.88,50.66,0,0,0,0,0,0,1,0,0,0,0,0,0,1,IS,1,IS,True
